"Employee ID";"First Name";"Last Name";"StartDate";"ExitDate";"Supervisor";"EmployeeType";"Termination";"Department";"State";"Job Role";"Gender";"Race";"Marital status";"Performance Score";"Current Employee Rating";"rownum";"attrition flag"
1855;"Keith";"Haas";"2022-07-25";"2023-04-26";"Lisa Hernandez";"Part-Time";"Retirement";"Production       ";"MA";"Locator";"Male";"Other";"Married";"Exceeds";3;1;1
1856;"Matteo";"Oneal";"2021-08-02";"";"Nancy Valdez";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Black";"Widowed";"Exceeds";3;1;0
1857;"Erik";"Graham";"2021-11-13";"2023-03-17";"David Garcia";"Contract";"Involuntary";"Production       ";"MA";"Engineer";"Male";"Other";"Divorced";"Exceeds";3;1;1
1858;"Lailah";"Haney";"2019-05-07";"2019-11-27";"Ryan Baker";"Contract";"Resignation";"Production       ";"MA";"Lineman";"Female";"Asian";"Widowed";"Exceeds";3;1;1
1859;"Mohamed";"Gay";"2020-12-31";"2021-03-04";"Tammy Poole";"Contract";"Voluntary";"Production       ";"MA";"Field Technician";"Female";"Hispanic";"Married";"Exceeds";3;1;1
1860;"Frankie";"Banks";"2019-12-10";"2020-03-07";"Jenna Perry";"Part-Time";"Involuntary";"Production       ";"MA";"Coordinator";"Female";"Asian";"Divorced";"Exceeds";3;1;1
1861;"Lorelei";"Glass";"2020-06-11";"";"Ana Harding";"Contract";"Unk";"Production       ";"MA";"Apprentice";"Male";"Black";"Widowed";"Exceeds";3;1;0
1862;"Marie";"Moyer";"2021-08-30";"";"Thomas Davis";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Other";"Single";"Exceeds";3;1;0
1863;"Amari";"Bowen";"2019-11-04";"2021-12-29";"Jennifer Boone";"Part-Time";"Involuntary";"Production       ";"MA";"Engineer";"Female";"Other";"Single";"Exceeds";3;1;1
1864;"Prince";"Dickerson";"2023-06-03";"2023-07-18";"Karen Smith";"Full-Time";"Resignation";"Production       ";"MA";"Splicer";"Female";"Hispanic";"Married";"Exceeds";3;1;1
1865;"Lane";"Church";"2021-02-14";"";"Jamie Anderson";"Part-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"Asian";"Single";"Exceeds";3;1;0
1866;"Cassie";"Nolan";"2023-02-28";"";"Kathleen Boyle";"Contract";"Unk";"Production       ";"MA";"Operator";"Male";"Asian";"Divorced";"Exceeds";3;1;0
1867;"Mauricio";"Buchanan";"2021-01-09";"2021-08-17";"Natalie Roman";"Full-Time";"Involuntary";"Production       ";"MA";"Technician";"Male";"Asian";"Divorced";"Needs Improvement";3;1;1
1868;"Briana";"Wang";"2022-03-22";"2023-05-15";"Anthony Diaz";"Part-Time";"Resignation";"Production       ";"MA";"Laborer";"Male";"Black";"Single";"Needs Improvement";3;1;1
1869;"Salma";"Blackwell";"2019-11-11";"";"Robert Adams";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Female";"Asian";"Married";"Exceeds";3;1;0
1870;"Shelby";"Frazier";"2022-10-04";"";"Steven Reid";"Contract";"Unk";"Production       ";"MA";"Engineer";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
1871;"Lindsay";"Becker";"2021-08-23";"";"Andrew Calderon";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"White";"Widowed";"Fully Meets";3;1;0
1872;"Reyna";"Good";"2022-12-05";"2023-06-18";"Andrew Ball";"Full-Time";"Retirement";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Married";"Fully Meets";3;1;1
1873;"Nathalie";"Rivera";"2019-07-20";"2019-08-28";"Christine Larson";"Contract";"Involuntary";"Production       ";"MA";"Technician";"Female";"Black";"Married";"Fully Meets";3;1;1
1874;"Saniyah";"Schroeder";"2021-11-05";"";"Brenda Thompson";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Male";"Asian";"Widowed";"Fully Meets";3;1;0
1875;"Taylor";"Mann";"2021-01-04";"2023-03-04";"Patricia Robbins";"Full-Time";"Involuntary";"Production       ";"MA";"Foreman";"Male";"Other";"Single";"Fully Meets";3;1;1
1876;"Rylee";"Stevenson";"2022-10-14";"2023-03-02";"Terry Stevens";"Full-Time";"Resignation";"Production       ";"MA";"Operator";"Female";"Hispanic";"Single";"Fully Meets";3;1;1
1877;"Waylon";"Pennington";"2021-10-30";"";"Rachel Paul";"Part-Time";"Unk";"Production       ";"MA";"Foreman";"Male";"Asian";"Married";"Fully Meets";3;1;0
1878;"Kobe";"Crosby";"2022-10-02";"2023-06-28";"Elizabeth Miller";"Part-Time";"Voluntary";"Production       ";"MA";"Manager";"Female";"White";"Single";"Fully Meets";3;1;1
1879;"Carmen";"Davidson";"2018-11-25";"2020-06-14";"David Vasquez";"Part-Time";"Involuntary";"Production       ";"MA";"Engineer";"Female";"Black";"Single";"Fully Meets";3;1;1
1880;"Sidney";"Moran";"2021-07-09";"2023-01-28";"Alexandra Rice";"Full-Time";"Voluntary";"Production       ";"MA";"Foreman";"Female";"Black";"Widowed";"Fully Meets";3;1;1
1881;"Alena";"Bonilla";"2019-05-01";"";"Thomas Lee";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Male";"Asian";"Single";"Fully Meets";3;1;0
1882;"Baron";"Luna";"2021-11-09";"2023-01-13";"Christina Burgess";"Full-Time";"Retirement";"Production       ";"MA";"Engineer";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1883;"Giselle";"Butler";"2018-08-27";"2019-03-23";"Regina Goodwin";"Full-Time";"Voluntary";"Production       ";"MA";"Project Manager";"Female";"Black";"Single";"Fully Meets";3;1;1
1884;"Sophie";"Horne";"2019-03-16";"";"Alicia Gonzalez";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Other";"Married";"Fully Meets";3;1;0
1885;"Jabari";"Guerrero";"2022-01-07";"";"Peter Giles";"Contract";"Unk";"Production       ";"MA";"Technician";"Male";"Other";"Married";"Fully Meets";3;1;0
1886;"Ahmed";"Montgomery";"2022-10-04";"2023-03-05";"Daniel Guerra";"Contract";"Involuntary";"Production       ";"MA";"Administrator";"Male";"White";"Single";"Fully Meets";3;1;1
1887;"Esther";"Spears";"2022-03-23";"";"Ashley Clark";"Full-Time";"Unk";"Production       ";"MA";"Tower Hand";"Male";"White";"Divorced";"Fully Meets";3;1;0
1888;"Darian";"Wall";"2020-05-05";"2023-07-25";"Veronica Murphy";"Full-Time";"Voluntary";"Production       ";"MA";"Engineer";"Female";"White";"Married";"Fully Meets";3;1;1
1889;"Kaleb";"Cole";"2020-11-23";"";"Kelsey Thompson";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Other";"Divorced";"Fully Meets";3;1;0
1890;"Anthony";"Terrell";"2022-03-28";"";"Cole Johns";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"White";"Widowed";"Fully Meets";3;1;0
1891;"William";"Douglas";"2020-03-25";"";"Wendy Elliott";"Full-Time";"Unk";"Production       ";"MA";"Labor";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
1892;"Saniya";"Buck";"2018-08-07";"";"Nicholas Anderson";"Contract";"Unk";"Production       ";"MA";"Technician";"Female";"Asian";"Single";"Fully Meets";3;1;0
1893;"Kristopher";"Owen";"2020-02-11";"";"Darryl Scott";"Contract";"Unk";"Production       ";"MA";"Clerk";"Male";"White";"Divorced";"Fully Meets";3;1;0
1894;"Hadley";"Tapia";"2023-01-01";"";"Clayton Wilson";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Other";"Single";"Fully Meets";3;1;0
1895;"Lillie";"Bush";"2022-12-07";"";"Phillip Fernandez";"Part-Time";"Unk";"Production       ";"MA";"Lineman";"Female";"White";"Married";"Fully Meets";3;1;0
1896;"Lamont";"Cook";"2023-03-13";"";"Joshua Tapia";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
1897;"Danna";"Rollins";"2021-11-14";"";"Lauren Wilson";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Asian";"Divorced";"Fully Meets";3;1;0
1898;"Shaun";"Velazquez";"2019-06-05";"2020-10-20";"Benjamin Lang";"Full-Time";"Voluntary";"Production       ";"MA";"Laborer";"Female";"White";"Single";"Fully Meets";3;1;1
1899;"Kolton";"Duarte";"2020-12-12";"2023-05-28";"Ashley Cannon";"Contract";"Retirement";"Production       ";"MA";"Laborer";"Female";"Asian";"Married";"Fully Meets";3;1;1
1900;"Jonas";"Braun";"2020-04-06";"";"Lauren Thompson";"Full-Time";"Unk";"Production       ";"MA";"Clerk";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;0
1901;"Meadow";"Howe";"2023-01-30";"";"Diana Cox";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"White";"Divorced";"Fully Meets";3;1;0
1902;"Sarahi";"Raymond";"2020-09-08";"2022-09-19";"Samantha Hester";"Full-Time";"Retirement";"Production       ";"MA";"Project Manager";"Male";"Other";"Divorced";"Fully Meets";3;1;1
1903;"Taylor";"Wiggins";"2020-12-14";"2021-12-07";"Roger Lynch";"Part-Time";"Resignation";"Production       ";"MA";"Foreman";"Female";"Black";"Divorced";"Fully Meets";3;1;1
1904;"Ezra";"Zhang";"2022-11-07";"";"Brenda Rodriguez";"Contract";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Fully Meets";3;1;0
1905;"Sonia";"Chung";"2022-04-06";"";"Sean Moon";"Part-Time";"Unk";"Production       ";"MA";"Vp";"Female";"Asian";"Married";"Fully Meets";3;1;0
1906;"Bryce";"Mills";"2021-02-22";"";"Holly Hudson";"Part-Time";"Unk";"Production       ";"MA";"Laborer";"Male";"Hispanic";"Widowed";"Fully Meets";3;1;0
1907;"Wade";"Wiggins";"2022-05-16";"";"Charles Allen";"Full-Time";"Unk";"Production       ";"MA";"Operator";"Male";"Asian";"Widowed";"Fully Meets";3;1;0
1908;"Selina";"Gonzalez";"2020-01-18";"";"Bonnie Hardin";"Contract";"Unk";"Production       ";"MA";"Technician";"Female";"White";"Widowed";"Fully Meets";3;1;0
1909;"Tyree";"Parsons";"2021-10-21";"";"Heather Michael";"Full-Time";"Unk";"Production       ";"MA";"Groundman";"Female";"White";"Widowed";"Fully Meets";3;1;0
1910;"Adrian";"Murray";"2019-01-05";"";"Jose Gomez";"Full-Time";"Unk";"Production       ";"MA";"Drafter";"Female";"Hispanic";"Divorced";"Fully Meets";3;1;0
1911;"Kael";"Fisher";"2021-01-24";"2022-01-27";"Angela Bailey";"Part-Time";"Resignation";"Production       ";"MA";"Laborer";"Female";"White";"Divorced";"Fully Meets";3;1;1
1912;"Erica";"French";"2020-03-06";"2021-03-06";"Brett Sims";"Part-Time";"Retirement";"Production       ";"MA";"Engineer";"Female";"Asian";"Married";"Fully Meets";3;1;1
1913;"Damaris";"Oneal";"2022-11-19";"2023-02-15";"Natalie Johnson";"Full-Time";"Involuntary";"Production       ";"MA";"Lineman";"Male";"White";"Married";"Fully Meets";3;1;1
1914;"Rebecca";"Craig";"2019-03-15";"2019-10-02";"Deanna Freeman";"Part-Time";"Resignation";"Production       ";"MA";"Project Manager";"Female";"Other";"Married";"Fully Meets";3;1;1
1915;"Carley";"Waters";"2023-05-11";"2023-07-05";"Mary Todd";"Part-Time";"Voluntary";"Production       ";"MA";"Laborer";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1916;"Kadyn";"Harrison";"2022-02-05";"2023-02-07";"Kevin Perkins";"Full-Time";"Involuntary";"Production       ";"MA";"Technician";"Male";"Other";"Divorced";"Fully Meets";3;1;1
1917;"Megan";"Huang";"2019-05-29";"";"Joseph Bryant";"Contract";"Unk";"Production       ";"MA";"Engineer";"Female";"Black";"Single";"Fully Meets";3;1;0
1918;"Callum";"Blair";"2023-01-09";"2023-03-14";"Kayla Shelton";"Contract";"Involuntary";"Production       ";"MA";"Supervisor";"Female";"Black";"Single";"Fully Meets";3;1;1
1919;"Emilie";"Donaldson";"2022-05-01";"2022-11-21";"Dylan Foster";"Contract";"Involuntary";"Production       ";"MA";"Shop";"Female";"Other";"Widowed";"Fully Meets";3;1;1
1920;"Darius";"Duke";"2021-01-26";"2021-08-06";"Mary Morgan";"Full-Time";"Retirement";"Production       ";"MA";"Tower Hand";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;1
1921;"Kenya";"Decker";"2021-09-06";"2023-07-02";"Danny Howard";"Contract";"Voluntary";"Production       ";"MA";"Engineer";"Male";"Other";"Married";"Fully Meets";3;1;1
1922;"Tyrese";"Sloan";"2020-07-29";"";"Lisa Morrison";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Male";"Asian";"Divorced";"Fully Meets";3;1;0
1923;"Giana";"Roach";"2023-03-31";"2023-04-30";"John Adams";"Full-Time";"Involuntary";"Production       ";"MA";"Director";"Female";"Other";"Widowed";"Fully Meets";3;1;1
1924;"Teagan";"Swanson";"2023-05-16";"2023-05-29";"Derek Thompson";"Part-Time";"Voluntary";"Production       ";"MA";"Foreman";"Female";"Hispanic";"Married";"Fully Meets";3;1;1
1925;"Jerome";"Fischer";"2023-04-29";"2023-07-07";"Jason Kelly";"Contract";"Voluntary";"Production       ";"MA";"Laborer";"Male";"Other";"Divorced";"Fully Meets";3;1;1
1926;"Grayson";"Preston";"2019-11-27";"";"Cheryl Anderson";"Contract";"Unk";"Production       ";"MA";"Director";"Male";"Black";"Single";"Fully Meets";3;1;0
1927;"Turner";"Bradley";"2022-11-03";"2023-04-02";"Jeffrey Peters";"Full-Time";"Involuntary";"Production       ";"MA";"Technician";"Male";"Hispanic";"Married";"Fully Meets";3;1;1
1928;"Elvis";"Daniels";"2022-08-08";"";"Cindy Phillips";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;0
1929;"Rose";"Travis";"2023-07-27";"";"James Lee";"Contract";"Unk";"Production       ";"MA";"Coordinator";"Female";"Asian";"Widowed";"Fully Meets";3;1;0
1930;"Frank";"Williams";"2023-07-15";"";"Kelly Vaughn";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Asian";"Single";"Fully Meets";3;1;0
1931;"Yurem";"Donovan";"2022-11-09";"";"Donna Jones";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"White";"Single";"Fully Meets";3;1;0
1932;"John";"Smith";"2019-12-24";"2022-06-12";"Emily Gaines";"Full-Time";"Voluntary";"Sales";"MA";"Project Manager";"Male";"Other";"Widowed";"Fully Meets";3;1;1
1933;"Lynn";"Daneault";"2019-03-08";"";"Laura Smith";"Contract";"Unk";"Sales";"VT";"Lineman";"Female";"Black";"Widowed";"Fully Meets";3;1;0
1934;"Donysha";"Kampew";"2019-06-25";"2020-10-04";"Steve Grant";"Contract";"Voluntary";"Sales";"PA";"Supervisor";"Female";"Other";"Widowed";"Fully Meets";3;1;1
1935;"Jordin";"Lozano";"2019-01-03";"";"Brent Hickman";"Part-Time";"Unk";"Sales";"MA";"Coordinator";"Male";"Hispanic";"Divorced";"Fully Meets";3;1;0
1936;"Ronald";"Gross";"2023-02-02";"";"Mary Weber";"Full-Time";"Unk";"Sales";"PA";"Technician";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;0
1937;"Maryjane";"Choi";"2022-03-30";"2023-01-30";"Kayla Peterson";"Full-Time";"Involuntary";"Sales";"PA";"Technician";"Female";"Asian";"Single";"Fully Meets";3;1;1
1938;"Madalynn";"Yates";"2020-03-23";"";"Donna Gonzalez";"Part-Time";"Unk";"Sales";"MA";"Technician";"Female";"Other";"Single";"Fully Meets";3;1;0
1939;"Angelina";"Peck";"2019-06-06";"";"Michele Riddle";"Contract";"Unk";"Sales";"PA";"Engineer";"Female";"Asian";"Married";"Fully Meets";3;1;0
1940;"Dario";"Shaw";"2023-05-28";"";"Stephanie Kerr";"Contract";"Unk";"Sales";"MA";"Project Manager";"Female";"Asian";"Widowed";"Fully Meets";3;1;0
1941;"Deven";"Frazier";"2021-02-03";"";"Mackenzie Johnston";"Contract";"Unk";"Sales";"PA";"Engineer";"Female";"Hispanic";"Widowed";"Fully Meets";3;1;0
1942;"Jett";"Kent";"2019-07-30";"2022-11-09";"William Thompson";"Part-Time";"Retirement";"Sales";"MA";"Laborer";"Female";"Other";"Widowed";"Fully Meets";3;1;1
1943;"Zander";"Aguilar";"2022-05-08";"2022-11-17";"Timothy Wheeler";"Contract";"Retirement";"Sales";"PA";"Mechanic";"Female";"White";"Widowed";"Fully Meets";3;1;1
1944;"Alessandro";"Chavez";"2020-05-12";"";"Steve Macdonald";"Part-Time";"Unk";"Sales";"PA";"Technician";"Female";"Asian";"Married";"Fully Meets";3;1;0
1945;"Jaxson";"Brady";"2019-03-28";"2022-12-10";"Christopher Murray DDS";"Full-Time";"Resignation";"Sales";"MA";"Engineer";"Female";"White";"Married";"Fully Meets";3;1;1
1946;"Giovanni";"Whitaker";"2019-07-22";"";"James Mitchell";"Full-Time";"Unk";"Sales";"PA";"Lineman";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1947;"Karen";"Goodman";"2020-09-17";"";"John Chavez";"Part-Time";"Unk";"Sales";"PA";"Manager";"Female";"White";"Single";"Fully Meets";3;1;0
1948;"Skyla";"Lambert";"2022-07-02";"2022-08-09";"Teresa Williamson";"Part-Time";"Retirement";"Sales";"PA";"Splicer";"Female";"Black";"Married";"Fully Meets";3;1;1
1949;"Ashlynn";"Duffy";"2019-11-30";"";"Kimberly Washington";"Contract";"Unk";"Sales";"PA";"Technician";"Female";"Hispanic";"Divorced";"Fully Meets";3;1;0
1950;"Lilliana";"Walker";"2023-07-21";"2023-07-21";"Stephanie Anderson";"Contract";"Involuntary";"Production       ";"PA";"Splicer";"Female";"Asian";"Married";"Fully Meets";3;1;1
1951;"Lindsay";"Copeland";"2020-08-26";"2021-05-30";"Jeffery Snyder";"Full-Time";"Voluntary";"Sales";"MA";"Foreman";"Female";"Asian";"Married";"Fully Meets";3;1;1
1952;"Kristin";"Mccarty";"2020-05-16";"";"Abigail Marks";"Full-Time";"Unk";"Sales";"PA";"Laborer";"Female";"Other";"Divorced";"Fully Meets";3;1;0
1953;"Barbara";"Sutwell";"2023-04-06";"2023-05-24";"Jeffrey Murphy";"Full-Time";"Retirement";"Production       ";"MA";"Cfo";"Female";"Asian";"Divorced";"Fully Meets";3;1;1
1954;"Lenora";"Tejeda";"2019-02-18";"2022-10-31";"Heather Riley";"Part-Time";"Voluntary";"Production       ";"MA";"Administration";"Female";"Other";"Divorced";"Fully Meets";3;1;1
1955;"Ludwick";"Harrell";"2020-10-10";"";"Jonathan Huber";"Full-Time";"Unk";"Production       ";"MA";"Engineer";"Male";"White";"Married";"Fully Meets";3;1;0
1956;"Courtney";"Beatrice";"2021-05-15";"";"Patrick Liu";"Part-Time";"Unk";"Production       ";"MA";"Engineer";"Female";"Black";"Married";"Fully Meets";3;1;0
1957;"Melisa";"Gerke";"2019-05-13";"2022-05-30";"Jimmy Cox";"Part-Time";"Retirement";"Production       ";"MA";"Manager";"Female";"Asian";"Widowed";"Fully Meets";3;1;1
1958;"Lin";"Chan";"2019-07-04";"";"Neil Aguilar";"Contract";"Unk";"Production       ";"MA";"Assistant";"Female";"Other";"Married";"Fully Meets";3;1;0
1959;"Kamrin";"Sander";"2022-04-01";"2022-04-28";"Kirsten Patel";"Part-Time";"Voluntary";"Production       ";"MA";"Coordinator";"Female";"Asian";"Married";"Fully Meets";3;1;1
1960;"Thomas";"Rhoads";"2018-11-03";"";"Sean Scott";"Full-Time";"Unk";"Production       ";"MA";"Administrator";"Male";"White";"Divorced";"Fully Meets";3;1;0
1961;"Nina";"Panjwani";"2018-10-11";"2022-05-04";"Matthew Hawkins";"Part-Time";"Voluntary";"Production       ";"MA";"Drafter";"Female";"Black";"Married";"Fully Meets";3;1;1
1962;"Megan";"Faller";"2023-06-25";"2023-07-25";"Susan Gilbert";"Contract";"Involuntary";"Production       ";"MA";"Clerk";"Female";"Other";"Divorced";"Fully Meets";3;1;1
1963;"Judy";"Jung";"2020-09-14";"2021-08-31";"Tiffany Baker";"Contract";"Resignation";"Production       ";"MA";"Technician";"Female";"Other";"Married";"Fully Meets";3;1;1
1964;"April";"Evensen";"2022-12-20";"2023-03-11";"Ashley Wagner";"Part-Time";"Voluntary";"Production       ";"MA";"Manager";"Female";"Other";"Married";"Fully Meets";3;1;1
1965;"Julissa";"Hunts";"2022-02-23";"";"Pamela Smith";"Full-Time";"Unk";"Production       ";"MA";"Specialist";"Female";"White";"Widowed";"Fully Meets";3;1;0
1966;"Kristie";"Nowlan";"2019-05-31";"";"Jessica Klein";"Full-Time";"Unk";"Production       ";"MA";"Technician";"Female";"Other";"Widowed";"Fully Meets";3;1;0
1967;"Dawn";"Motlagh";"2019-01-29";"";"Molly Freeman";"Part-Time";"Unk";"Production       ";"MA";"Flagger";"Female";"Other";"Single";"Fully Meets";3;1;0
1968;"Theresa";"Wallace";"2019-09-01";"";"Cynthia Watkins";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Asian";"Widowed";"Fully Meets";3;1;0
1969;"Allison";"Lydon";"2021-01-17";"2021-06-08";"Derek Vargas";"Full-Time";"Retirement";"Production       ";"MA";"Foreman";"Female";"White";"Single";"Fully Meets";3;1;1
1970;"Trina";"Alagbe";"2022-04-21";"2022-04-21";"Mark Bradley";"Part-Time";"Retirement";"Production       ";"MA";"Foreman";"Female";"Other";"Single";"Fully Meets";3;1;1
1971;"Betsy";"Bondwell";"2018-09-15";"2023-07-14";"Christopher Rodriguez";"Part-Time";"Voluntary";"Production       ";"MA";"Lineman";"Female";"Other";"Divorced";"Fully Meets";3;1;1
1972;"Joe";"Smith";"2021-12-04";"2022-01-07";"Caroline Little";"Contract";"Involuntary";"Production       ";"MA";"Laborer";"Male";"Asian";"Single";"Fully Meets";3;1;1
1973;"Lisa";"Lunquist";"2019-11-14";"";"Angela Watson";"Full-Time";"Unk";"Production       ";"MA";"Laborer";"Female";"Black";"Married";"Fully Meets";3;1;0
1974;"Jene'ya";"Darson";"2021-04-14";"";"Robert Joseph";"Part-Time";"Unk";"Production       ";"MA";"Supervisor";"Female";"White";"Widowed";"Fully Meets";3;1;0
1975;"Hunter";"Cannon";"2019-04-14";"";"Logan Ball";"Contract";"Unk";"Production       ";"MA";"Manager";"Female";"Other";"Divorced";"Fully Meets";3;1;0
1976;"Jon";"Lynn";"2021-01-09";"";"Steven Ramos";"Full-Time";"Unk";"Production       ";"MA";"Administration";"Female";"White";"Single";"Fully Meets";3;1;0
1977;"Paxton";"Clarke";"2022-12-26";"2023-07-04";"Ashley Williams";"Contract";"Voluntary";"Production       ";"MA";"Technician";"Female";"White";"Single";"Fully Meets";3;1;1
1978;"Lillian";"Hines";"2021-10-05";"2023-07-02";"James Foster";"Full-Time";"Voluntary";"Production       ";"MA";"Administration";"Female";"Other";"Divorced";"Fully Meets";3;1;1
1979;"Liam";"Snow";"2022-09-25";"2023-03-27";"Christopher Sanford";"Part-Time";"Voluntary";"Production       ";"MA";"Engineer";"Female";"Asian";"Single";"Fully Meets";3;1;1
1980;"Arianna";"Horton";"2021-11-10";"";"Heather Ramirez";"Part-Time";"Unk";"Production       ";"MA";"Manager";"Female";"Hispanic";"Married";"Fully Meets";3;1;0
1981;"Ayanna";"Short";"2021-04-08";"2023-07-16";"Amanda Mills";"Contract";"Involuntary";"Production       ";"MA";"Foreman";"Male";"Black";"Divorced";"Fully Meets";3;1;1
